index,best,m0,m1,m2,m3
4376,1,False,True,False,False
4377,1,False,True,False,False
4378,2,False,False,True,False
4379,3,False,False,False,True
4380,1,False,True,False,False
4381,2,False,False,True,False
4382,3,False,False,False,True
4383,3,False,False,False,True
4384,1,False,True,False,False
4385,1,False,True,False,False
4386,1,False,True,False,False
4387,3,False,False,False,True
4388,3,False,False,False,True
4389,1,False,True,False,False
4390,3,False,False,False,True
4391,2,False,False,True,False
4392,1,False,True,False,False
4393,2,False,False,True,False
4394,1,False,True,False,False
4395,2,False,False,True,False
4396,1,False,True,False,False
4397,3,False,False,False,True
4398,2,False,False,True,False
4399,1,False,True,False,False
4400,1,False,True,False,False
4401,1,False,True,False,False
4402,1,False,True,False,False
4403,1,False,True,False,False
4404,1,False,True,False,False
4405,3,False,False,False,True
4406,3,False,False,False,True
4407,3,False,False,False,True
4408,1,False,True,False,False
4409,3,False,False,False,True
4410,3,False,False,False,True
4411,2,False,False,True,False
4412,1,False,True,False,False
4413,1,False,True,False,False
4414,2,False,False,True,False
4415,1,False,True,False,False
4416,3,False,False,False,True
4417,1,False,True,False,False
4418,1,False,True,False,False
4419,1,False,True,False,False
4420,1,False,True,False,False
4421,1,False,True,False,False
4422,1,False,True,False,False
4423,3,False,False,False,True
4424,1,False,True,False,False
4425,1,False,True,False,False
4426,1,False,True,False,False
4427,1,False,True,False,False
4428,1,False,True,False,False
4429,2,False,False,True,False
4430,3,False,False,False,True
4431,1,False,True,False,False
4432,1,False,True,False,False
4433,1,False,True,False,False
4434,3,False,False,False,True
4435,1,False,True,False,False
4436,2,False,False,True,False
4437,3,False,False,False,True
4438,1,False,True,False,False
4439,1,False,True,False,False
4440,1,False,True,False,False
4441,1,False,True,False,False
4442,1,False,True,False,False
4443,3,False,False,False,True
4444,1,False,True,False,False
4445,1,False,True,False,False
4446,1,False,True,False,False
4447,1,False,True,False,False
4448,2,False,False,True,False
4449,1,False,True,False,False
4450,1,False,True,False,False
4451,3,False,False,False,True
4452,1,False,True,False,False
4453,1,False,True,False,False
4454,1,False,True,False,False
4455,1,False,True,False,False
4456,3,False,False,False,True
4457,1,False,True,False,False
4458,1,False,True,False,False
4459,3,False,False,False,True
4460,2,False,False,True,False
4461,1,False,True,False,False
4462,2,False,False,True,False
4463,1,False,True,False,False
4464,1,False,True,False,False
4465,1,False,True,False,False
4466,2,False,False,True,False
4467,1,False,True,False,False
4468,1,False,True,False,False
4469,1,False,True,False,False
4470,1,False,True,False,False
4471,1,False,True,False,False
4472,1,False,False,False,False
4473,3,False,False,False,True
4474,1,False,True,False,False
4475,2,False,False,True,False
4476,1,False,True,False,False
4477,2,False,False,True,False
4478,2,False,False,True,False
4479,1,False,True,False,False
4480,2,False,False,True,False
4481,1,False,True,False,False
4482,3,False,False,False,True
4483,1,False,True,False,False
4484,1,False,True,False,False
4485,1,False,True,False,False
4486,1,False,True,False,False
4487,1,False,True,False,False
4488,1,False,True,False,False
4489,1,False,True,False,False
4490,1,False,True,False,False
4491,1,False,True,False,False
4492,2,False,False,True,False
4493,1,False,True,False,False
4494,3,False,False,False,True
4495,1,False,True,False,False
4496,1,False,True,False,False
4497,2,False,False,True,False
4498,2,False,False,True,False
4499,1,False,True,False,False
4500,1,False,True,False,False
4501,1,False,True,False,False
4502,1,False,True,False,False
4503,1,False,True,False,False
4504,1,False,True,False,False
4505,3,False,False,False,True
4506,2,False,False,True,False
4507,3,False,False,False,True
4508,2,False,False,True,False
4509,1,False,True,False,False
4510,2,False,False,True,False
4511,1,False,True,False,False
4512,1,False,True,False,False
4513,1,False,True,False,False
4514,3,False,False,False,True
4515,1,False,True,False,False
4516,1,False,True,False,False
4517,1,False,True,False,False
4518,1,False,True,False,False
4519,1,False,True,False,False
4520,1,False,True,False,False
4521,1,False,True,False,False
4522,2,False,False,True,False
4523,3,False,False,False,True
4524,1,False,True,False,False
4525,2,False,False,True,False
4526,3,False,False,False,True
4527,1,False,True,False,False
4528,2,False,False,True,False
4529,1,False,True,False,False
4530,1,False,True,False,False
4531,1,False,True,False,False
4532,2,False,False,True,False
4533,3,False,False,False,True
4534,3,False,False,False,True
4535,1,False,True,False,False
4536,1,False,True,False,False
4537,3,False,False,False,True
4538,1,False,True,False,False
4539,1,False,True,False,False
4540,1,False,True,False,False
4541,3,False,False,False,True
4542,3,False,False,False,True
4543,1,False,True,False,False
4544,1,False,True,False,False
4545,1,False,True,False,False
4546,1,False,True,False,False
4547,1,False,True,False,False
4548,3,False,False,False,True
4549,1,False,True,False,False
4550,1,False,True,False,False
4551,1,False,True,False,False
4552,3,False,False,False,True
4553,1,False,True,False,False
4554,1,False,True,False,False
4555,1,False,True,False,False
4556,1,False,True,False,False
4557,1,False,True,False,False
4558,3,False,False,False,True
4559,1,False,True,False,False
4560,1,False,True,False,False
4561,1,False,True,False,False
4562,1,False,True,False,False
4563,1,False,True,False,False
4564,1,False,True,False,False
4565,2,False,False,True,False
4566,3,False,False,False,True
4567,3,False,False,False,True
4568,3,False,False,False,True
4569,2,False,False,True,False
4570,1,False,True,False,False
4571,1,False,True,False,False
4572,1,False,True,False,False
4573,3,False,False,False,True
4574,1,False,True,False,False
4575,1,False,True,False,False
4576,1,False,True,False,False
4577,1,False,True,False,False
4578,2,False,False,True,False
4579,3,False,False,False,True
4580,1,False,True,False,False
4581,1,False,True,False,False
4582,1,False,True,False,False
4583,1,False,True,False,False
4584,3,False,False,False,True
4585,1,False,False,False,False
4586,1,False,True,False,False
4587,1,False,True,False,False
4588,3,False,False,False,True
4589,1,False,True,False,False
4590,1,False,True,False,False
4591,2,False,False,True,False
4592,3,False,False,False,True
4593,3,False,False,False,True
4594,1,False,True,False,False
4595,3,False,False,False,True
4596,1,False,True,False,False
4597,3,False,False,False,True
4598,1,False,True,False,False
4599,3,False,False,False,True
4600,1,False,True,False,False
4601,1,False,True,False,False
4602,1,False,True,False,False
4603,3,False,False,False,False
4604,1,False,True,False,False
4605,1,False,True,False,False
4606,1,False,True,False,False
4607,3,False,False,False,True
4608,3,False,False,False,True
4609,1,False,True,False,False
4610,1,False,True,False,False
4611,1,False,True,False,False
4612,1,False,True,False,False
4613,1,False,True,False,False
4614,1,False,True,False,False
4615,3,False,False,False,False
4616,2,False,False,True,False
4617,1,False,True,False,False
4618,1,False,True,False,False
4619,1,False,True,False,False
4620,1,False,True,False,False
4621,2,False,False,True,False
4622,1,False,True,False,False
4623,1,False,True,False,False
4624,1,False,True,False,False
4625,1,False,True,False,False
4626,2,False,False,True,False
4627,2,False,False,True,False
4628,1,False,True,False,False
4629,1,False,True,False,False
4630,1,False,True,False,False
4631,1,False,True,False,False
4632,1,False,True,False,False
4633,1,False,True,False,False
4634,1,False,True,False,False
4635,1,False,True,False,False
4636,3,False,False,False,True
4637,2,False,False,True,False
4638,1,False,True,False,False
4639,1,False,True,False,False
4640,3,False,False,False,True
4641,1,False,True,False,False
4642,1,False,True,False,False
4643,3,False,False,False,True
4644,2,False,False,True,False
4645,2,False,False,True,False
4646,1,False,True,False,False
4647,1,False,True,False,False
4648,1,False,True,False,False
4649,1,False,True,False,False
4650,1,False,True,False,False
4651,3,False,False,False,True
4652,3,False,False,False,True
4653,1,False,True,False,False
4654,1,False,True,False,False
4655,1,False,True,False,False
4656,3,False,False,False,True
4657,1,False,True,False,False
4658,0,True,False,False,False
4659,1,False,True,False,False
4660,1,False,True,False,False
4661,1,False,True,False,False
4662,1,False,True,False,False
4663,1,False,True,False,False
4664,3,False,False,False,True
4665,1,False,True,False,False
4666,2,False,False,True,False
4667,1,False,True,False,False
4668,1,False,True,False,False
4669,1,False,True,False,False
4670,1,False,True,False,False
4671,1,False,True,False,False
4672,1,False,True,False,False
4673,1,False,True,False,False
4674,1,False,True,False,False
4675,1,False,True,False,False
4676,1,False,True,False,False
4677,1,False,True,False,False
4678,1,False,True,False,False
4679,1,False,True,False,False
4680,3,False,False,False,True
4681,1,False,True,False,False
4682,2,False,False,True,False
4683,1,False,True,False,False
4684,1,False,True,False,False
4685,3,False,False,False,True
4686,1,False,True,False,False
4687,1,False,True,False,False
4688,1,False,True,False,False
4689,3,False,False,False,True
4690,1,False,True,False,False
4691,1,False,True,False,False
4692,1,False,True,False,False
4693,1,False,True,False,False
4694,1,False,True,False,False
4695,2,False,False,True,False
4696,1,False,True,False,False
4697,3,False,False,False,True
4698,1,False,True,False,False
4699,1,False,True,False,False
4700,1,False,True,False,False
4701,3,False,False,False,True
4702,2,False,False,True,False
4703,3,False,False,False,True
4704,2,False,False,True,False
4705,1,False,True,False,False
4706,3,False,False,False,True
4707,1,False,True,False,False
4708,1,False,True,False,False
4709,1,False,True,False,False
4710,3,False,False,False,True
4711,3,False,False,False,True
4712,1,False,True,False,False
4713,1,False,True,False,False
4714,1,False,True,False,False
4715,1,False,True,False,False
4716,1,False,True,False,False
4717,3,False,False,False,True
4718,3,False,False,False,True
4719,3,False,False,False,True
4720,1,False,True,False,False
4721,1,False,True,False,False
4722,1,False,True,False,False
4723,1,False,True,False,False
4724,1,False,True,False,False
4725,3,False,False,False,True
4726,1,False,True,False,False
4727,3,False,False,False,True
4728,1,False,True,False,False
4729,1,False,True,False,False
4730,1,False,True,False,False
4731,1,False,True,False,False
4732,1,False,True,False,False
4733,3,False,False,False,True
4734,1,False,True,False,False
4735,1,False,True,False,False
4736,1,False,True,False,False
4737,1,False,True,False,False
4738,1,False,True,False,False
4739,1,False,True,False,False
4740,1,False,True,False,False
4741,3,False,False,False,True
4742,3,False,False,False,True
4743,3,False,False,False,True
4744,3,False,False,False,True
4745,2,False,False,True,False
4746,1,False,True,False,False
4747,1,False,True,False,False
4748,1,False,True,False,False
4749,2,False,False,True,False
4750,3,False,False,False,True
4751,2,False,False,True,False
4752,2,False,False,True,False
4753,1,False,True,False,False
4754,3,False,False,False,True
4755,3,False,False,False,True
4756,1,False,True,False,False
4757,1,False,True,False,False
4758,1,False,True,False,False
4759,2,False,False,True,False
4760,2,False,False,True,False
4761,1,False,True,False,False
4762,3,False,False,False,True
4763,1,False,True,False,False
4764,1,False,True,False,False
4765,1,False,True,False,False
4766,3,False,False,False,True
4767,3,False,False,False,True
4768,3,False,False,False,True
4769,1,False,True,False,False
4770,2,False,False,True,False
4771,3,False,False,False,True
4772,1,False,True,False,False
4773,1,False,True,False,False
4774,1,False,True,False,False
4775,1,False,True,False,False
4776,1,False,True,False,False
4777,1,False,True,False,False
4778,3,False,False,False,True
4779,2,False,False,True,False
4780,1,False,True,False,False
4781,1,False,True,False,False
4782,0,True,False,False,False
4783,1,False,True,False,False
4784,1,False,True,False,False
4785,1,False,True,False,False
4786,2,False,False,True,False
4787,1,False,False,False,False
4788,1,False,True,False,False
4789,1,False,True,False,False
4790,2,False,False,True,False
4791,3,False,False,False,True
4792,3,False,False,False,True
4793,1,False,True,False,False
4794,1,False,True,False,False
4795,1,False,True,False,False
4796,1,False,True,False,False
4797,2,False,False,True,False
4798,1,False,True,False,False
4799,1,False,True,False,False
4800,1,False,True,False,False
4801,1,False,True,False,False
4802,1,False,True,False,False
4803,1,False,True,False,False
4804,1,False,True,False,False
4805,1,False,True,False,False
4806,1,False,True,False,False
4807,3,False,False,False,False
4808,1,False,True,False,False
4809,1,False,True,False,False
4810,1,False,True,False,False
4811,1,False,True,False,False
4812,1,False,True,False,False
4813,1,False,True,False,False
4814,1,False,True,False,False
4815,1,False,True,False,False
4816,1,False,True,False,False
4817,0,True,False,False,False
4818,1,False,True,False,False
4819,0,True,False,False,False
4820,0,True,False,False,False
4821,1,False,True,False,False
4822,1,False,True,False,False
4823,1,False,True,False,False
4824,1,False,True,False,False
4825,1,False,True,False,False
4826,0,True,False,False,False
4827,0,True,False,False,False
4828,0,True,False,False,False
4829,0,True,False,False,False
